id,name,state,created_at,updated_at,Route.Stop,Route.Latitude,Route.Longitude
140193,BODEGA BAY,CA,6/13/12 13:53,6/13/12 13:53,1,38.340771,-123.048064
140194,WATERMAN GAP,CA,6/13/12 13:54,3/19/16 4:36,1,37.211526,-122.156501
140195,GREENFIELD,CA,6/13/12 13:53,6/13/12 13:53,1,36.25746,-121.422972
140196,ORA LOMA,CA,6/13/12 13:54,6/13/12 13:54,1,36.879468,-120.785011
140197,TIPTON,CA,6/13/12 13:54,6/13/12 13:54,1,36.079979,-119.304084
140198,YREKA,CA,6/13/12 13:54,6/13/12 13:54,1,41.740168,-122.633414
140199,BARTLE,CA,6/13/12 13:53,6/13/12 13:53,1,41.25262,-121.824126
140200,KORBEL,CA,5/9/12 18:02,4/25/19 17:53,1,40.96435,-123.84073
140200,KORBEL,CA,5/9/12 18:02,4/25/19 17:53,2,40.94985,-123.83992
140200,KORBEL,CA,5/9/12 18:02,4/25/19 17:53,3,40.93682,-123.84805
140200,KORBEL,CA,5/9/12 18:02,4/25/19 17:53,4,40.92525,-123.85957
140200,KORBEL,CA,5/9/12 18:02,4/25/19 17:53,5,40.91161,-123.86588
140200,KORBEL,CA,5/9/12 18:02,4/25/19 17:53,6,40.8974,-123.86729
140200,KORBEL,CA,5/9/12 18:02,4/25/19 17:53,7,40.88298,-123.86736
140200,KORBEL,CA,5/9/12 18:02,4/25/19 17:53,8,40.87526,-123.88383
140200,KORBEL,CA,5/9/12 18:02,4/25/19 17:53,9,40.86969,-123.9016
140200,KORBEL,CA,5/9/12 18:02,4/25/19 17:53,10,40.85867,-123.91382
140201,HAT CREEK,CA,6/13/12 13:53,6/13/12 13:53,1,40.818849,-121.570036
140202,GLEN ELLEN,CA,6/13/12 13:53,6/13/12 13:53,1,38.629921,-122.450965
140203,LIVERMORE,CA,6/13/12 13:53,6/13/12 13:53,,,
140204,ATHLONE,CA,6/13/12 13:53,6/13/12 13:53,1,37.141689,-120.400962
140205,LAKESHORE,CA,5/9/12 18:02,4/25/19 18:04,1,37.2553,-119.1617
140205,LAKESHORE,CA,5/9/12 18:02,4/25/19 18:04,2,37.25178,-119.17962
140205,LAKESHORE,CA,5/9/12 18:02,4/25/19 18:04,3,37.24845,-119.19885
140205,LAKESHORE,CA,5/9/12 18:02,4/25/19 18:04,4,37.2392,-119.21497
140205,LAKESHORE,CA,5/9/12 18:02,4/25/19 18:04,5,37.23569,-119.23316
140205,LAKESHORE,CA,5/9/12 18:02,4/25/19 18:04,6,37.222,-119.24332
140205,LAKESHORE,CA,5/9/12 18:02,4/25/19 18:04,7,37.21115,-119.2579
140205,LAKESHORE,CA,5/9/12 18:02,4/25/19 18:04,8,37.20486,-119.23988
140205,LAKESHORE,CA,5/9/12 18:02,4/25/19 18:04,9,37.19161,-119.24953
140205,LAKESHORE,CA,5/9/12 18:02,4/25/19 18:04,10,37.19069,-119.26958
140213,TAHOE NF,CA,6/13/12 13:54,6/13/12 13:54,1,39.022676,-120.810057
140221,CLEVELAND NF,CA,6/13/12 13:53,6/15/14 14:32,1,32.923981,-116.480361
140303,TRACY,CA,6/13/12 13:54,2/16/21 22:38,1,37.67623,-121.759459
140319,PESCADERO,CA,6/13/12 13:54,6/13/12 13:54,1,37.165062,-122.227683
140341,CAL HOT SPGS,CA,6/13/12 13:53,6/13/12 13:53,1,35.890804,-118.850951
140352,STATEN IS,CA,6/13/12 13:54,6/13/12 13:54,1,38.123086,-121.525488
140357,POLOMA,CA,6/13/12 13:54,6/13/12 13:54,,,
140366,WOODLANDS,CA,6/13/12 13:54,5/31/19 14:03,1,34.288142,-116.76741
140401,HIOUCHI,CA,6/13/12 13:53,6/13/12 13:53,1,41.796548,-124.054275
140402,LONESOME RDG,CA,6/13/12 13:53,6/13/12 13:53,1,41.303505,-123.532172
140403,WHISKEYTOWN,CA,6/13/12 13:54,6/13/12 13:54,1,41.045357,-122.932419
140404,DIRIGIO,CA,6/13/12 13:53,6/13/12 13:53,1,41.149512,-122.317031
140405,HACKAMORE,CA,6/13/12 13:53,6/13/12 13:53,1,41.60885,-121.050231
140406,TIONESTA,CA,6/13/12 13:54,6/13/12 13:54,1,41.670896,-121.25746
140407,CROWDER FLAT,CA,6/13/12 13:53,6/13/12 13:53,1,41.869923,-120.500587
140408,MADELINE,CA,6/13/12 13:53,6/13/12 13:53,1,41.053214,-120.474113
140409,BURNT RANCH,CA,5/9/12 18:01,4/25/19 16:30,1,40.803129,-123.482718
140410,FRENCH GULCH,CA,6/13/12 13:53,6/13/12 13:53,1,41.005424,-122.617537
140411,TOMHEAD,CA,6/13/12 13:54,6/13/12 13:54,1,40.180322,-122.859786
140412,FALL RIVER MILLS,CA,6/13/12 13:53,6/13/12 13:53,1,40.962083,-121.578841
140413,CHESTER,CA,6/13/12 13:53,6/13/12 13:53,1,40.30491,-121.143096
140414,GOUMAZ,CA,6/13/12 13:53,6/13/12 13:53,1,40.4391,-120.836257
140415,PAXTON,CA,6/13/12 13:54,6/13/12 13:54,1,40.237486,-120.818625
140416,MEADOW VALLEY,CA,6/13/12 13:53,6/13/12 13:53,1,39.949365,-121.038062
140417,LITTLE TRUCKEE,CA,6/13/12 13:53,5/23/18 21:18,1,39.511279,-120.177291
140418,FOREST HILL,CA,6/13/12 13:53,6/13/12 13:53,1,39.019239,-120.826323
140419,POLLOCK PINES,CA,6/13/12 13:54,6/13/12 13:54,1,38.747732,-120.261611
140420,PLACERVILLE,CA,6/13/12 13:54,6/13/12 13:54,1,38.79958,-120.724212
140421,COULTERVILLE,CA,6/13/12 13:53,6/29/13 17:00,1,37.609723,-120.13626
140422,WAWONA,CA,5/9/12 18:02,4/25/19 18:17,1,37.445209,-119.531201
140423,PINE MOUNTAIN,CA,6/13/12 13:54,6/13/12 13:54,1,36.010599,-118.12136
140424,KERNVILLE,CA,6/13/12 13:53,6/13/12 13:53,1,35.794559,-118.448669
140425,SOUTH LAKE,CA,6/13/12 13:54,6/13/12 13:54,1,35.692389,-118.290541
140426,CRESTVIEW,CA,6/13/12 13:53,4/28/22 14:09,1,37.776306,-119.016768
140427,ALAMAR,CA,6/13/12 13:53,6/13/12 13:53,1,34.707241,-119.617728
140428,BIG FLAT,CA,6/13/12 13:53,6/13/12 13:53,1,41.704557,-123.898269
140429,CECILVILLE,CA,6/13/12 13:53,6/13/12 13:53,1,41.082273,-123.081672
140430,MEDICINE MTN,CA,6/13/12 13:53,6/13/12 13:53,1,41.563749,-121.580909
140431,HAY FORK,CA,5/9/12 18:01,4/25/19 16:30,1,40.490383,-123.073287
140432,HOUGH SPRINGS,CA,6/13/12 13:53,6/13/12 13:53,1,39.162816,-122.613059
140433,CHILCOOT,CA,6/13/12 13:53,3/4/20 20:54,1,39.798347,-120.139533
140434,STRAWBERRY,CA,5/9/12 18:01,4/25/19 16:31,1,38.153058,-120.06581
140435,FRIDAY RIDGE,CA,6/13/12 13:53,5/30/19 21:13,1,40.701516,-123.702041
140436,LAST CHANCE,CA,6/13/12 13:53,6/13/12 13:53,1,40.153788,-120.545791
140536,SQUAW VALLEY,CA,6/13/12 13:54,6/13/12 13:54,1,40.153815,-120.545783
140900,IRON GATE,CA,6/13/12 13:53,6/21/18 19:45,1,41.902424,-122.563117
140901,GAZELLE,CA,6/13/12 13:53,6/13/12 13:53,1,41.52092,-122.520217
140902,SHIP MTN,CA,6/13/12 13:54,6/13/12 13:54,1,41.88231,-123.818824
140903,PILOT CREEK,CA,6/13/12 13:54,6/13/12 13:54,1,40.622987,-123.639526
140907,CHOLLA GARD,CA,6/13/12 13:53,6/13/12 13:53,1,33.925017,-115.926901
140908,REDWOOD NP,CA,6/13/12 13:54,6/13/12 13:54,1,41.258273,-124.095123
141781,TRINITY,CA,5/9/12 18:01,10/17/12 15:43,,,
142160,MONTEREY,CA,5/9/12 18:02,5/17/18 17:03,1,35.896556,-121.034556
142160,MONTEREY,CA,5/9/12 18:02,5/17/18 17:03,2,35.897056,-121.051944
142160,MONTEREY,CA,5/9/12 18:02,5/17/18 17:03,3,35.894556,-121.068333
142160,MONTEREY,CA,5/9/12 18:02,5/17/18 17:03,4,35.900528,-121.086417
142160,MONTEREY,CA,5/9/12 18:02,5/17/18 17:03,5,35.899139,-121.10475
142160,MONTEREY,CA,5/9/12 18:02,5/17/18 17:03,6,35.907667,-121.121639
142160,MONTEREY,CA,5/9/12 18:02,5/17/18 17:03,7,35.910944,-121.135528
142160,MONTEREY,CA,5/9/12 18:02,5/17/18 17:03,8,35.922417,-121.149833
142160,MONTEREY,CA,5/9/12 18:02,5/17/18 17:03,9,35.933028,-121.164944
142160,MONTEREY,CA,5/9/12 18:02,5/17/18 17:03,10,35.944111,-121.154278
143747,SANTA CLARA,CA,5/9/12 18:00,4/23/19 20:46,1,37.069933,-121.520133
143747,SANTA CLARA,CA,5/9/12 18:00,4/23/19 20:46,2,37.074183,-121.507417
143747,SANTA CLARA,CA,5/9/12 18:00,4/23/19 20:46,3,37.075883,-121.490083
143747,SANTA CLARA,CA,5/9/12 18:00,4/23/19 20:46,4,37.07225,-121.477967
143747,SANTA CLARA,CA,5/9/12 18:00,4/23/19 20:46,5,37.099617,-121.472633
143747,SANTA CLARA,CA,5/9/12 18:00,4/23/19 20:46,6,37.088567,-121.46815
143747,SANTA CLARA,CA,5/9/12 18:00,4/23/19 20:46,7,37.067883,-121.474883
143747,SANTA CLARA,CA,5/9/12 18:00,4/23/19 20:46,8,37.05345,-121.467083
143747,SANTA CLARA,CA,5/9/12 18:00,4/23/19 20:46,9,37.041583,-121.458133
143747,SANTA CLARA,CA,5/9/12 18:00,4/23/19 20:46,10,37.028333,-121.455833
148634,KERN1,CA,5/9/12 18:02,4/25/19 17:57,,,
148635,KERN2,CA,5/9/12 18:02,4/25/19 17:57,,,
149008,REMLEY,CA,5/9/12 18:00,4/19/19 18:33,,,
149281,FRENCH GULCH,CA,6/13/12 13:53,6/13/12 13:53,1,40.716892,-122.636245
149282,GLEN ELLEN,CA,6/13/12 13:53,6/13/12 13:53,1,38.379512,-122.514388
149288,LONOAK,CA,5/9/12 18:02,4/25/19 17:19,1,36.238833,-120.898767
149288,LONOAK,CA,5/9/12 18:02,4/25/19 17:19,2,36.24905,-120.908067
149288,LONOAK,CA,5/9/12 18:02,4/25/19 17:19,3,36.258433,-120.923417
149288,LONOAK,CA,5/9/12 18:02,4/25/19 17:19,4,36.266217,-120.936867
149288,LONOAK,CA,5/9/12 18:02,4/25/19 17:19,5,36.277417,-120.94345
149288,LONOAK,CA,5/9/12 18:02,4/25/19 17:19,6,36.280967,-120.957083
149288,LONOAK,CA,5/9/12 18:02,4/25/19 17:19,7,36.290733,-120.969667
149288,LONOAK,CA,5/9/12 18:02,4/25/19 17:19,8,36.295017,-120.987167
149288,LONOAK,CA,5/9/12 18:02,4/25/19 17:19,9,36.282433,-120.988517
149288,LONOAK,CA,5/9/12 18:02,4/25/19 17:19,10,36.269017,-120.994483
149300,HOLMES,CA,6/13/12 13:53,6/13/12 13:53,1,40.415091,-123.961524
149301,LASSEN PARK,CA,6/13/12 13:53,3/28/23 2:50,1,40.494112,-121.425528
149303,LOCKWOOD VAL,CA,6/13/12 13:53,4/25/19 18:04,1,34.738342,-119.04502
149312,MERRILL,CA,6/13/12 13:53,6/13/12 13:53,1,42.000263,-121.891967
149319,PILOT CREEK,CA,6/13/12 13:54,6/13/12 13:54,1,40.622987,-123.639526
149334,SAN YSIDRO,CA,6/13/12 13:54,3/18/16 23:45,1,32.543457,-117.119063
149349,WAWONA,CA,6/13/12 13:54,6/13/12 13:54,1,37.462254,-119.793815
149351,WOODLANDS,CA,6/13/12 13:54,4/9/15 22:03,1,34.184132,-116.906524
149352,Trinity 1781-3 Pettijohn,CA,9/18/12 23:17,10/17/12 15:47,,,
149353,Trinity 1781-3 Pettijohn,CA,10/17/12 15:48,4/25/19 16:30,,,
149354,Trinity 1781-1 Gemmill,CA,10/17/12 16:05,4/25/19 16:31,,,
149355,Trinity 1781-2 Browns,CA,10/17/12 16:35,4/25/19 16:31,,,
149356,#14403 Whiskeytown,CA,10/17/12 16:55,4/25/19 16:31,,,
149357,PINE VALLEY,CA,10/25/12 1:29,10/25/12 1:29,,,
149358,,CA,4/12/13 17:59,4/12/13 18:04,,,
149359,,CA,4/12/13 18:04,4/12/13 18:09,,,
149360,,CA,4/12/13 18:09,5/30/19 21:01,,,
149361,,CA,4/23/13 6:45,5/30/19 21:13,,,
149362,Sagehen Creek Field Station,CA,6/21/13 15:59,5/30/19 18:36,,,
149363,Martis/Watson,CA,7/12/13 17:44,5/16/18 16:26,,,
149364,Boca Stampede,CA,7/15/13 14:57,5/16/18 16:28,,,
149365,my new route,CA,5/29/14 2:15,5/31/19 13:43,,,
149366,Beasore,CA,3/18/16 17:04,3/18/16 17:12,,,
149367,Beasore Bass Lake,CA,3/18/16 17:16,6/3/19 13:00,,,
149368,,CA,4/24/16 0:45,4/24/16 0:45,,,
149369,,CA,4/24/16 0:53,4/24/16 0:53,,,
149370,Weldon,CA,4/24/16 0:56,4/24/16 0:56,,,
149371,,CA,6/7/16 22:15,6/3/19 13:00,,,
149372,,CA,5/23/18 15:54,5/26/20 17:53,,,
149373,Perrazo,CA,5/23/18 21:12,6/28/18 17:08,,,
149374,Alpine Loop,CA,5/24/18 4:21,5/24/18 5:13,,,
149375,Alpine Loop,CA,5/24/18 4:35,5/24/18 4:35,,,
149376,Perazzo,CA,6/30/18 23:05,5/26/20 17:53,,,
149377,Lassen,CA,4/16/19 23:06,4/16/19 23:06,,,
149378,,CA,4/19/19 1:47,5/31/19 14:02,,,
149379,Cordova number 1,CA,8/22/19 18:06,8/22/19 18:06,,,
149380,easier,CA,4/30/20 3:12,4/30/20 3:12,,,
149381,Kyburz,CA,5/26/20 17:48,5/26/20 17:48,,,
149382,,CA,2/16/21 21:58,2/16/21 21:58,,,
149383,Deerhill Park,CA,6/24/21 8:27,6/24/21 8:27,,,
149384,Deerhill Park,CA,6/24/21 8:29,6/24/21 8:29,,,
149385,,CA,3/14/22 22:02,3/14/22 22:04,,,
149386,Mono Mills Crooked Meadow,CA,4/28/22 14:10,4/28/22 14:14,,,
149387,Mono Mills Crooked Meadow,CA,4/28/22 14:14,4/28/22 14:24,,,
149388,Mono Mills Crooked Meadow,CA,4/28/22 14:24,4/28/22 14:26,,,
149389,Mono Mills Crooked Meadow,CA,4/28/22 14:27,4/28/22 14:27,,,
149390,,CA,3/27/23 20:32,3/27/23 20:32,,,
170001,MAYBELL,CO,6/13/12 13:54,6/13/12 13:54,1,40.738379,-108.080481
170002,GREAT DIVIDE,CO,6/13/12 13:54,6/13/12 13:54,1,40.839557,-107.690566
170003,YAMPA,CO,6/13/12 13:54,6/13/12 13:54,1,40.150231,-106.844612
170004,HARMONY,CO,5/9/12 18:01,4/25/19 16:51,1,40.514886,-105.039151
170004,HARMONY,CO,5/9/12 18:01,4/25/19 16:51,2,40.523807,-105.048813
170004,HARMONY,CO,5/9/12 18:01,4/25/19 16:51,3,40.523692,-105.065462
170004,HARMONY,CO,5/9/12 18:01,4/25/19 16:51,4,40.523722,-105.087888
170004,HARMONY,CO,5/9/12 18:01,4/25/19 16:51,5,40.524227,-105.1083
170004,HARMONY,CO,5/9/12 18:01,4/25/19 16:51,6,40.528841,-105.138148
170004,HARMONY,CO,5/9/12 18:01,4/25/19 16:51,7,40.519196,-105.148729
170004,HARMONY,CO,5/9/12 18:01,4/25/19 16:51,8,40.50503,-105.151379
170004,HARMONY,CO,5/9/12 18:01,4/25/19 16:51,9,40.514374,-105.158507
170004,HARMONY,CO,5/9/12 18:01,4/25/19 16:51,10,40.517713,-105.168847
170005,BRIGGSDALE,CO,6/13/12 13:54,6/8/19 23:35,1,40.596353,-104.202781
170006,PINNEO,CO,5/9/12 18:00,4/23/19 20:48,1,40.29295,-103.300643
170006,PINNEO,CO,5/9/12 18:00,4/23/19 20:48,2,40.292804,-103.321853
170006,PINNEO,CO,5/9/12 18:00,4/23/19 20:48,3,40.292685,-103.335634
170006,PINNEO,CO,5/9/12 18:00,4/23/19 20:48,4,40.289189,-103.340997
170006,PINNEO,CO,5/9/12 18:00,4/23/19 20:48,5,40.271622,-103.341239
170006,PINNEO,CO,5/9/12 18:00,4/23/19 20:48,6,40.263478,-103.3483
170006,PINNEO,CO,5/9/12 18:00,4/23/19 20:48,7,40.263181,-103.376946
170006,PINNEO,CO,5/9/12 18:00,4/23/19 20:48,8,40.260763,-103.397249
170006,PINNEO,CO,5/9/12 18:00,4/23/19 20:48,9,40.242045,-103.397173
170006,PINNEO,CO,5/9/12 18:00,4/23/19 20:48,10,40.23379,-103.397474
170007,FLEMING,CO,6/13/12 13:54,6/13/12 13:54,1,40.656947,-102.933715
170008,DOUGLAS PASS,CO,6/13/12 13:54,6/13/12 13:54,1,39.400342,-108.812362
170009,BUFORD,CO,6/13/12 13:54,6/13/12 13:54,1,39.96589,-107.648322
170010,ASPEN,CO,6/13/12 13:54,6/13/12 13:54,1,39.244619,-106.751449
170011,CHEESMAN LK,CO,6/13/12 13:54,5/31/19 14:02,1,39.24197,-105.261008
170012,KIOWA,CO,6/13/12 13:54,5/31/19 13:46,1,39.379402,-104.369635
170013,LAST CHANCE,CO,6/13/12 13:54,6/13/12 13:54,1,39.856885,-103.649376
170014,ABARR,CO,6/13/12 13:54,6/13/12 13:54,1,39.830768,-102.63259
170015,DELTA,CO,6/13/12 13:54,6/13/12 13:54,1,38.6925,-108.148055
170016,COLONA,CO,6/13/12 13:54,6/13/12 13:54,1,38.305179,-107.974692
170017,PARLIN,CO,6/13/12 13:54,6/13/12 13:54,1,38.513727,-106.755072
170018,MOFFAT,CO,6/13/12 13:54,6/13/12 13:54,1,38.026621,-105.812552
170019,RUSH,CO,6/13/12 13:54,6/13/12 13:54,1,38.83988,-104.09204
170020,BOYERO,CO,6/13/12 13:54,6/13/12 13:54,1,38.641056,-103.227935
170021,LAMAR,CO,6/13/12 13:54,6/13/12 13:54,1,38.143771,-102.521232
170022,DELORES,CO,6/13/12 13:54,2/16/21 22:07,1,37.518196,-108.535575
170023,FALFA,CO,6/13/12 13:54,6/13/12 13:54,1,37.21495,-107.791808
170024,PAGOSA SPRINGS,CO,6/13/12 13:54,6/13/12 13:54,1,37.281285,-106.892127
170025,BLANCA,CO,6/13/12 13:54,6/13/12 13:54,1,37.287349,-105.552497
170026,MICA BUTTE,CO,6/13/12 13:54,6/13/12 13:54,1,37.620477,-104.314574
170027,GILPIN,CO,6/13/12 13:54,6/13/12 13:54,1,37.997968,-103.197791
170028,TWO BUTTES,CO,6/13/12 13:54,6/13/12 13:54,1,37.687983,-102.292182
170031,WRAY GULCH,CO,6/13/12 13:54,6/13/12 13:54,1,40.064887,-108.416638
170032,WILSON CREEK,CO,6/13/12 13:54,6/13/12 13:54,1,40.138297,-107.970099
170033,WALDEN,CO,6/13/12 13:54,6/13/12 13:54,1,40.879972,-106.459243
170034,LOST LAKE,CO,6/13/12 13:54,6/13/12 13:54,1,40.871748,-105.907417
170035,HUDSON,CO,6/13/12 13:54,5/30/19 20:51,1,40.305241,-104.696342
170036,WILDHORSE L,CO,6/13/12 13:54,6/13/12 13:54,1,40.847843,-103.343925
170037,WAVERLY,CO,6/13/12 13:54,6/13/12 13:54,1,40.263114,-102.718207
170038,FRUITA,CO,6/13/12 13:54,3/8/20 17:12,1,39.164163,-108.700973
170039,WILLOW PEAK,CO,6/13/12 13:54,6/13/12 13:54,1,39.663553,-107.123275
170040,RED CLIFF,CO,6/13/12 13:54,6/13/12 13:54,1,39.560658,-106.258597
170041,TARRYALL,CO,6/13/12 13:54,5/30/19 21:07,1,39.080062,-105.416
170042,ADAMS CO,CO,6/13/12 13:54,5/31/19 13:26,1,39.840758,-104.188667
170043,GORDON CREEK,CO,6/13/12 13:54,6/13/12 13:54,1,39.610558,-103.123099
170044,BETHUNE,CO,6/13/12 13:54,6/13/12 13:54,1,39.388307,-102.427451
170045,UNCOMPAHGRE,CO,6/13/12 13:54,6/22/16 19:12,1,38.739058,-108.624121
170046,CASTLETON,CO,6/13/12 13:54,6/13/12 13:54,1,38.592051,-106.917497
170047,DOYLEVILLE,CO,6/13/12 13:54,6/13/12 13:54,1,38.511423,-106.545495
170048,GUFFEY,CO,6/13/12 13:54,5/31/19 14:02,1,38.983195,-105.574989
170049,EDISON,CO,6/13/12 13:54,6/13/12 13:54,1,38.694517,-104.071593
170050,CROWLEY,CO,6/13/12 13:54,6/13/12 13:54,1,38.174666,-103.948935
170051,CHEYENNE,CO,6/13/12 13:54,6/13/12 13:54,1,38.693349,-102.590674
170052,DOLORES RIV,CO,6/13/12 13:54,2/16/21 21:43,1,37.790748,-108.020438
170053,LAKE CITY,CO,6/13/12 13:54,6/13/12 13:54,1,37.985744,-107.223959
170054,PINOS CREEK,CO,6/13/12 13:54,6/13/12 13:54,,,
170055,ALAMOSA,CO,6/13/12 13:54,6/13/12 13:54,1,37.180941,-105.745551
170056,TRINCHERA,CO,6/13/12 13:54,6/13/12 13:54,1,37.044681,-104.058516
170057,VILLEGREEN,CO,6/13/12 13:54,6/13/12 13:54,1,37.21827,-103.520469
170058,CAMPO,CO,6/13/12 13:54,6/13/12 13:54,1,37.105213,-102.579658
170122,CORTEZ,CO,6/13/12 13:54,6/13/12 13:54,,,
170124,BLACKHEAD PK,CO,6/13/12 13:54,6/13/12 13:54,,,
170125,SAN LUIS,CO,6/13/12 13:54,6/13/12 13:54,1,37.287295,-105.552581
170126,CONE MTN,CO,6/13/12 13:54,6/13/12 13:54,1,37.625666,-104.310065
170153,RIO GRNDS RS,CO,6/13/12 13:54,6/13/12 13:54,1,37.779274,-107.003623
170154,SUMMITVILLE,CO,6/13/12 13:54,3/25/16 16:37,1,37.640042,-106.420219
170201,BROWNS PARK,CO,6/13/12 13:54,4/17/19 14:49,1,40.616552,-108.673667
170202,DUNCKLEY PAS,CO,6/13/12 13:54,6/13/12 13:54,1,40.209891,-107.032936
170203,BUFFALO PARK,CO,6/13/12 13:54,6/13/12 13:54,1,40.133193,-106.490783
170204,DEADMAN RD,CO,6/13/12 13:54,6/13/12 13:54,1,40.759748,-105.472206
170205,GROVER,CO,6/13/12 13:54,6/13/12 13:54,1,40.856615,-104.542014
170206,STONEHAM,CO,6/13/12 13:54,6/13/12 13:54,1,40.580799,-103.658088
170207,AMHERST,CO,6/13/12 13:54,6/13/12 13:54,1,40.614144,-102.084564
170208,DE BEQUE,CO,6/13/12 13:54,6/13/12 13:54,1,39.513036,-108.462279
170209,FLATTOPS,CO,6/13/12 13:54,6/13/12 13:54,1,39.646775,-107.619134
170210,THOMASVILLE,CO,6/13/12 13:54,6/13/12 13:54,1,39.378992,-106.813598
170211,GUANELLA PAS,CO,6/13/12 13:54,6/13/12 13:54,1,39.516887,-105.848433
170212,PROSPECT VALLEY,CO,5/9/12 18:00,4/23/19 20:48,1,39.98473,-104.48713
170212,PROSPECT VALLEY,CO,5/9/12 18:00,4/23/19 20:48,2,39.98469,-104.46737
170212,PROSPECT VALLEY,CO,5/9/12 18:00,4/23/19 20:48,3,39.98471,-104.44605
170212,PROSPECT VALLEY,CO,5/9/12 18:00,4/23/19 20:48,4,39.98476,-104.42792
170212,PROSPECT VALLEY,CO,5/9/12 18:00,4/23/19 20:48,5,39.98461,-104.40724
170212,PROSPECT VALLEY,CO,5/9/12 18:00,4/23/19 20:48,6,39.98456,-104.38583
170212,PROSPECT VALLEY,CO,5/9/12 18:00,4/23/19 20:48,7,39.98463,-104.36931
170212,PROSPECT VALLEY,CO,5/9/12 18:00,4/23/19 20:48,8,39.98463,-104.36931
170212,PROSPECT VALLEY,CO,5/9/12 18:00,4/23/19 20:48,9,39.98485,-104.34953
170212,PROSPECT VALLEY,CO,5/9/12 18:00,4/23/19 20:48,10,39.98497,-104.32814
170213,LIMON,CO,6/13/12 13:54,6/13/12 13:54,1,39.373552,-103.786712
170214,KIRK,CO,6/13/12 13:54,6/13/12 13:54,1,39.534142,-102.592345
170215,PINON,CO,5/9/12 18:01,4/25/19 16:31,1,38.26366,-108.34335
170215,PINON,CO,5/9/12 18:01,4/25/19 16:31,2,38.26735,-108.33319
170215,PINON,CO,5/9/12 18:01,4/25/19 16:31,3,38.26091,-108.31765
170215,PINON,CO,5/9/12 18:01,4/25/19 16:31,4,38.25631,-108.30165
170215,PINON,CO,5/9/12 18:01,4/25/19 16:31,5,38.25853,-108.28626
170215,PINON,CO,5/9/12 18:01,4/25/19 16:31,6,38.25507,-108.27083
170215,PINON,CO,5/9/12 18:01,4/25/19 16:31,7,38.25888,-108.25997
170215,PINON,CO,5/9/12 18:01,4/25/19 16:31,8,38.26815,-108.24762
170215,PINON,CO,5/9/12 18:01,4/25/19 16:31,9,38.26841,-108.23436
170215,PINON,CO,5/9/12 18:01,4/25/19 16:31,10,38.27888,-108.2254
170216,PAONIA,CO,6/13/12 13:54,5/31/19 14:02,1,38.838783,-107.602507
170217,TINCUP,CO,6/13/12 13:54,6/13/12 13:54,1,38.74742,-106.430541
170218,WET MTNS,CO,6/13/12 13:54,6/2/20 22:44,1,38.367403,-105.229072
170219,DOYLE BRIDGE,CO,6/13/12 13:54,6/13/12 13:54,1,38.045263,-104.4505
170220,HASWELL,CO,6/13/12 13:54,6/13/12 13:54,1,38.171974,-103.234519
170221,NEEGRANDE,CO,6/13/12 13:54,6/13/12 13:54,1,38.295811,-102.743598
170222,GROUNDHOG RS,CO,6/13/12 13:54,2/16/21 21:43,1,37.780185,-108.088844
170223,PIEDRA,CO,6/13/12 13:54,6/13/12 13:54,1,37.232514,-107.183723
170224,FOX CREEK,CO,6/13/12 13:54,6/1/20 21:18,1,37.059208,-106.191244
170225,MOSCA,CO,6/13/12 13:54,6/13/12 13:54,1,37.690972,-105.928344
170226,COKEDALE,CO,6/13/12 13:54,6/13/12 13:54,1,37.114159,-104.605292
170227,NINAVIEW,CO,6/13/12 13:54,6/13/12 13:54,1,37.520184,-103.111289
170228,EDLER,CO,6/13/12 13:54,6/13/12 13:54,1,37.164008,-102.276649
170301,DINOSAUR,CO,6/13/12 13:54,6/13/12 13:54,1,40.277765,-108.559631
170302,LAY,CO,6/13/12 13:54,6/13/12 13:54,1,40.668103,-107.861602
170303,STEAMBOAT,CO,5/9/12 18:01,5/31/19 13:39,1,40.672462,-106.934257
170304,COMANCHE PK,CO,6/13/12 13:54,6/13/12 13:54,1,40.569224,-105.428444
170305,NUNN,CO,6/13/12 13:54,4/5/22 13:57,1,40.867771,-104.639038
170306,FORT MORGAN,CO,6/13/12 13:54,6/13/12 13:54,1,40.349269,-103.799766
170307,JULESBURG,CO,6/13/12 13:54,6/13/12 13:54,1,40.953059,-102.325057
170308,BAXTER PASS,CO,6/13/12 13:54,6/13/12 13:54,1,39.443327,-108.954894
170309,RAGGED MTN,CO,6/13/12 13:54,6/13/12 13:54,1,39.083765,-107.369902
170310,WESTON PASS,CO,6/13/12 13:54,6/13/12 13:54,1,39.15296,-106.408714
170311,COMO,CO,6/13/12 13:54,6/13/12 13:54,1,39.41068,-105.968719
170312,BENNETT,CO,5/9/12 18:00,4/23/19 20:48,1,39.56845,-104.45604
170312,BENNETT,CO,5/9/12 18:00,4/23/19 20:48,2,39.58318,-104.45561
170312,BENNETT,CO,5/9/12 18:00,4/23/19 20:48,3,39.59731,-104.45524
170312,BENNETT,CO,5/9/12 18:00,4/23/19 20:48,4,39.61209,-104.45479
170312,BENNETT,CO,5/9/12 18:00,4/23/19 20:48,5,39.62574,-104.45438
170312,BENNETT,CO,5/9/12 18:00,4/23/19 20:48,6,39.64032,-104.45396
170312,BENNETT,CO,5/9/12 18:00,4/23/19 20:48,7,39.65388,-104.45364
170312,BENNETT,CO,5/9/12 18:00,4/23/19 20:48,8,39.66869,-104.45329
